loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status
3117,5475,Personal,503585.34,14.34,Defaulted
3118,9616,Home,1983942.8,9.55,Defaulted
3119,2861,Education,4450161.01,10.6,Active
3120,4012,Auto,1071074.42,15.86,Closed
3121,400,Personal,1208412.75,12.01,Active
3122,29,Personal,3913067.22,10.06,Active
3123,7639,Auto,1672071.95,9.55,Defaulted
3124,4324,Auto,4145091.32,16.3,Active
3125,8212,Personal,3119946.71,17.32,Active
3126,6121,Auto,120182.6,13.96,Active
3127,4359,Education,2914734.56,7.99,Active
3128,6074,Education,2614912.05,12.35,Active
3129,696,Auto,779667.2,8.49,Active
3130,5650,Auto,4326570.22,13.31,Active
3131,7717,Home,3951332.44,10.21,Closed
3132,4195,Home,1902485.22,11.12,Closed
3133,6790,Home,2253355.39,10.19,Active
3134,5945,Auto,3526209.67,7.25,Closed
3135,3368,Auto,2619634.76,10.54,Active
3136,5517,Personal,89555.93,15.65,Active
3137,3011,Education,4587486.9,12.76,Active
3138,1040,Home,4124824.28,17.46,Defaulted
3139,1903,Personal,4944771.24,12.86,Active
3140,871,Auto,4134632.68,12.06,Active
3141,7549,Auto,1644761.08,11.38,Active
3142,9225,Auto,4464352.83,15.31,Active
3143,4242,Home,3507329.83,16.14,Active
3144,3760,Home,3228540.73,14.66,Active
3145,9072,Personal,3108842.75,9.49,Active
3146,5065,Auto,4361940.41,8.98,Active
3147,2701,Home,627216.38,7.26,Closed
3148,8006,Personal,848855.28,15.34,Closed
3149,5895,Education,52133.41,16.01,Defaulted
3150,229,Personal,3457107.26,13.07,Closed
3151,3040,Auto,3058356.49,9.6,Active
3152,737,Personal,2733671.94,10.41,Closed
3153,8968,Personal,576802.91,10.69,Closed
3154,8135,Personal,1469205.1,13.19,Closed
3155,2177,Education,1649949.72,10.6,Active
3156,3890,Education,3459246.7,8.53,Closed
3157,5657,Auto,1750748.11,15.61,Active
3158,2801,Auto,2135372.0,10.37,Closed
3159,199,Home,313243.05,16.98,Active
3160,608,Home,1313598.77,8.24,Active
3161,4010,Home,4824092.32,14.43,Active
3162,244,Personal,1349388.77,17.65,Active
3163,6871,Auto,2399847.59,12.32,Active
3164,6112,Home,3912281.43,16.41,Active
3165,7005,Auto,3114898.48,16.88,Closed
3166,1614,Education,169395.17,9.62,Defaulted
3167,5670,Auto,1134874.57,7.76,Active
3168,1943,Auto,3724432.22,17.54,Active
3169,6720,Auto,754564.58,10.05,Active
3170,8741,Education,3971558.04,10.17,Closed
3171,1067,Home,4425482.99,7.52,Defaulted
3172,1409,Education,175715.8,13.11,Active
3173,4236,Education,1824387.2,17.64,Active
3174,9563,Education,2121120.99,16.6,Active
3175,6870,Personal,494440.87,17.52,Active
3176,3608,Personal,1224500.76,11.77,Active
3177,6811,Home,490602.94,17.92,Active
3178,8876,Personal,1231976.43,15.12,Active
3179,7299,Personal,3250416.64,13.39,Closed
3180,2713,Home,452617.44,7.87,Active
3181,5375,Home,2931169.94,10.74,Defaulted
3182,7950,Education,310123.76,11.48,Active
3183,9854,Home,4718579.27,16.01,Active
3184,3558,Education,4639046.48,14.68,Closed
3185,3330,Auto,3921449.28,9.84,Active
3186,1255,Personal,4352067.02,9.24,Active
3187,4503,Personal,4364813.07,8.69,Closed
3188,1544,Personal,1994489.7,7.98,Defaulted
3189,2270,Personal,3308246.62,16.98,Active
3190,4682,Home,4233588.43,7.33,Active
3191,8478,Education,3476980.16,15.65,Active
3192,4933,Education,3650513.7,16.06,Closed
3193,1272,Personal,2256971.55,14.61,Active
3194,3546,Education,767654.52,14.36,Closed
3195,6416,Personal,1345794.44,8.55,Active
3196,7427,Education,872666.0,9.03,Active
3197,4686,Home,4777957.51,9.4,Active
3198,8386,Education,454986.81,10.81,Closed
3199,8063,Education,3981963.43,11.23,Closed
3200,5813,Education,4888543.03,12.68,Closed
3201,1534,Auto,4499062.87,9.59,Closed
3202,3081,Auto,3912252.98,16.61,Closed
3203,8416,Personal,2703184.91,16.8,Active
3204,2836,Personal,1184708.34,12.5,Active
3205,9373,Home,4603078.82,8.63,Closed
3206,1220,Education,1204426.56,11.21,Active
3207,5383,Home,3562908.66,7.1,Closed
3208,5342,Auto,1997852.09,12.17,Active
3209,9102,Education,3696674.81,15.95,Defaulted
3210,4076,Personal,2897150.06,12.34,Active
3211,2038,Home,4002895.58,12.36,Closed
3212,1378,Personal,3327290.73,9.94,Closed
3213,1008,Education,640010.85,16.13,Active
3214,6336,Personal,3812790.62,12.85,Closed
3215,3752,Home,2064388.77,7.75,Active
3216,3086,Auto,4874951.72,17.87,Active
3217,5721,Education,3656346.1,9.94,Active
3218,6576,Auto,2593740.92,7.12,Closed
3219,7138,Education,667712.66,13.66,Active
3220,8560,Home,2119704.4,11.94,Closed
3221,738,Personal,4409409.54,16.33,Active
3222,8234,Auto,4052969.46,13.02,Active
3223,4304,Personal,3517798.27,13.78,Active
3224,350,Education,4251217.14,8.54,Active
3225,2138,Personal,2864842.07,14.12,Active
3226,3850,Personal,543438.55,14.17,Active
3227,845,Personal,3731015.56,7.8,Active
3228,6486,Personal,3460931.0,10.11,Active
3229,2811,Home,2962796.57,12.38,Active
3230,9644,Auto,4406747.51,9.53,Defaulted
3231,5508,Personal,845820.67,10.89,Active
3232,8814,Home,594027.15,7.29,Active
3233,2974,Education,648394.14,9.67,Defaulted
3234,7937,Home,4742228.37,14.51,Defaulted
3235,5428,Education,1272525.77,7.67,Closed
3236,4153,Personal,1871849.08,9.06,Active
3237,364,Home,485377.67,17.94,Active
3238,8013,Education,3297345.75,10.58,Active
3239,3792,Auto,3118923.0,10.13,Active
3240,7682,Education,4103102.74,13.47,Active
3241,8029,Personal,712708.89,16.79,Active
3242,1448,Auto,1467846.55,12.89,Closed
3243,4621,Personal,3404615.54,7.61,Active
3244,188,Personal,2001731.5,7.85,Active
3245,1864,Home,1517535.74,15.79,Active
3246,820,Personal,347496.63,10.29,Closed
3247,5258,Auto,2435127.36,10.95,Active
3248,2326,Education,4702149.08,10.06,Active
3249,9611,Home,1322196.14,13.14,Closed
3250,8038,Auto,1871708.14,9.7,Closed
3251,1207,Auto,3985863.93,15.17,Closed
3252,7344,Auto,2147254.74,9.99,Defaulted
3253,7945,Home,1104804.73,7.79,Active
3254,6632,Personal,1091013.95,7.68,Active
3255,1799,Education,1641058.78,10.24,Active
3256,3979,Personal,4112513.43,9.2,Defaulted
3257,5269,Personal,2691233.97,17.96,Defaulted
3258,7410,Personal,4420263.38,14.5,Active
3259,5743,Education,431941.09,15.24,Defaulted
3260,9980,Education,2339577.03,8.38,Active
3261,4297,Auto,2679902.03,13.38,Active
3262,9175,Auto,555519.15,15.32,Closed
3263,1091,Personal,1311371.42,7.68,Active
3264,7515,Auto,2388145.16,17.93,Active
3265,5828,Education,995251.19,8.37,Active
3266,7502,Personal,50285.73,7.06,Active
3267,9492,Auto,2517918.76,13.66,Defaulted
3268,6751,Personal,4603666.02,17.76,Active
3269,3392,Education,2720443.07,15.4,Active
3270,8914,Auto,2476093.86,13.16,Closed
3271,6107,Personal,4294155.92,15.2,Active
3272,9392,Education,72797.48,12.57,Active
3273,2031,Education,3184206.81,12.95,Defaulted
3274,4786,Auto,2247732.59,13.16,Defaulted
3275,5922,Education,1224158.57,8.77,Active
3276,6769,Education,1742640.71,17.67,Defaulted
3277,7017,Auto,3667128.97,15.19,Active
3278,4903,Home,213134.2,7.23,Closed
3279,9257,Auto,3727353.19,9.07,Active
3280,298,Personal,4305778.0,16.07,Closed
3281,6548,Auto,398670.43,9.39,Active
3282,752,Auto,1861209.01,16.02,Defaulted
3283,4099,Education,4702068.55,14.76,Defaulted
3284,9759,Auto,1886286.43,8.38,Active
3285,3060,Home,641901.3,17.58,Closed
3286,5446,Home,3072799.18,7.26,Active
3287,1834,Personal,4753666.36,14.64,Active
3288,9921,Home,3211206.53,8.2,Active
3289,1645,Education,4936322.01,17.16,Defaulted
3290,2056,Personal,1859587.62,7.83,Active
3291,7128,Education,765212.75,14.07,Active
3292,4511,Personal,2567126.46,17.15,Active
3293,5123,Education,3038413.03,17.87,Active
3294,1189,Education,192572.27,8.14,Closed
3295,2794,Education,1524551.09,13.35,Closed
3296,8813,Home,2476044.79,11.22,Closed
3297,4479,Auto,344772.33,13.08,Defaulted
3298,5654,Education,3044566.79,11.55,Active
3299,8904,Auto,3657594.03,15.5,Active
3300,5587,Education,1272374.17,15.16,Active
3301,628,Education,4013998.21,8.57,Active
3302,2266,Home,140283.15,15.42,Active
3303,3052,Personal,488427.56,17.63,Defaulted
3304,4407,Home,3562026.17,8.07,Active
3305,6993,Home,2234450.87,16.86,Active
3306,5428,Home,4939709.67,9.43,Active
3307,3470,Auto,2113753.42,11.38,Defaulted
3308,7244,Education,107539.37,10.89,Active
3309,4797,Personal,4953215.84,8.16,Active
3310,6741,Auto,772030.89,15.48,Active
3311,8340,Personal,4309344.02,7.4,Active
3312,2088,Personal,1235375.1,7.76,Defaulted
3313,4255,Auto,3967101.53,11.04,Active
3314,9751,Education,3047070.74,14.22,Active
3315,9306,Home,4779321.02,17.78,Closed
3316,9496,Home,4591113.3,16.36,Active
3317,3337,Personal,4493823.81,13.29,Defaulted
3318,467,Personal,2047434.86,11.56,Active
3319,3245,Auto,3180952.08,11.62,Active
3320,3078,Auto,4812657.54,9.45,Closed
3321,381,Personal,2056531.92,7.23,Active
3322,7429,Education,113806.53,13.93,Closed
3323,5400,Personal,2475219.9,13.6,Defaulted
3324,8108,Home,3928316.52,11.84,Active
3325,2484,Auto,405575.46,13.85,Active
3326,5062,Education,1626385.36,14.71,Active
3327,6959,Personal,3064226.14,7.9,Closed
3328,8922,Personal,4420634.73,17.58,Active
3329,5278,Home,4022836.89,10.35,Active
3330,9527,Education,1408922.61,10.35,Active
3331,987,Home,1881243.29,9.33,Active
3332,7673,Auto,2605219.48,8.23,Active
3333,483,Education,1395380.9,13.9,Active
3334,9430,Personal,3274523.0,9.17,Active
3335,6884,Personal,1472538.19,13.21,Closed
3336,8833,Education,3103558.64,13.04,Closed
3337,6171,Home,3511283.27,12.16,Active
3338,9881,Education,1459264.91,8.44,Active
3339,3087,Personal,2774456.97,9.07,Active
3340,416,Personal,1001892.76,14.4,Active
3341,2606,Personal,4983801.17,13.41,Active
3342,7560,Personal,199226.55,7.62,Active
3343,972,Education,376027.28,8.79,Active
3344,8911,Education,2645546.67,9.04,Defaulted
3345,2476,Personal,4238003.62,11.06,Active
3346,632,Personal,2989266.48,10.89,Active
3347,4175,Education,3749252.41,15.82,Active
3348,5888,Education,3306518.59,14.62,Defaulted
3349,4931,Home,4350289.82,11.72,Active
3350,8723,Home,2210146.58,14.66,Active
3351,6784,Home,401998.69,13.34,Active
3352,8497,Personal,1070424.6,7.26,Active
3353,7647,Education,4228426.86,13.47,Active
3354,9068,Home,1895533.46,17.39,Active
3355,3053,Auto,2428128.96,17.31,Active
3356,5390,Personal,1218441.53,9.11,Active
3357,5127,Auto,3571279.67,17.06,Active
3358,1949,Education,2499351.35,9.01,Active
3359,7302,Education,1830073.08,15.53,Active
3360,5172,Personal,2556422.74,15.42,Defaulted
3361,266,Auto,3354749.21,10.77,Active
3362,3588,Education,1973139.0,10.97,Closed
3363,9420,Personal,1159754.76,17.56,Active
3364,5554,Home,620458.13,14.28,Active
3365,8146,Auto,2879623.55,15.22,Active
3366,3812,Auto,4646440.59,9.97,Closed
3367,7178,Education,4487944.89,11.03,Active
3368,350,Auto,4466031.47,12.89,Active
3369,4152,Home,3025382.47,7.29,Active
3370,5475,Education,4242527.73,10.67,Active
3371,8579,Education,730268.42,14.03,Active
3372,9087,Personal,4745986.15,13.78,Closed
3373,4398,Home,3172465.61,12.37,Active
3374,9229,Education,1066791.31,16.45,Active
3375,6605,Education,1146781.63,13.02,Defaulted
3376,4793,Auto,695778.94,7.68,Active
3377,6537,Education,629894.38,10.82,Active
3378,6421,Home,4333975.66,10.89,Active
3379,9358,Auto,4918410.13,14.26,Active
3380,9922,Auto,3115704.85,17.79,Active
3381,5135,Home,183120.62,7.2,Active
3382,8174,Auto,241587.04,8.61,Active
3383,2492,Personal,2897392.72,9.91,Active
3384,5558,Home,1738799.9,8.36,Defaulted
3385,1198,Personal,4579181.64,12.59,Active
3386,7977,Auto,1342386.3,17.18,Active
3387,7211,Home,4845236.45,12.4,Active
3388,2315,Education,1165607.67,17.03,Active
3389,6082,Auto,1914983.94,9.78,Active
3390,8728,Auto,2104233.28,15.29,Active
3391,9155,Home,1356194.83,10.23,Active
3392,9857,Education,4017715.07,14.62,Active
3393,4011,Auto,1838382.16,13.7,Active
3394,7859,Personal,1764954.52,11.04,Active
3395,3453,Personal,4727859.53,16.33,Active
3396,7686,Auto,2647979.63,10.4,Active
3397,3923,Personal,4633960.29,9.36,Active
3398,5016,Education,2039776.38,17.37,Active
3399,3617,Education,2316142.89,11.79,Active
3400,8999,Home,4449924.59,16.4,Active
3401,973,Education,1599148.01,9.46,Active
3402,8404,Personal,2979808.88,15.47,Active
3403,9776,Education,4653730.5,16.82,Closed
3404,3927,Education,3121350.42,16.69,Active
3405,9274,Auto,1969981.61,12.37,Active
3406,2454,Education,4898053.15,16.26,Active
3407,4793,Auto,3736984.59,14.37,Closed
3408,4170,Personal,4825333.61,13.85,Active
3409,5399,Personal,4012044.29,7.51,Closed
3410,6016,Home,1804039.11,14.21,Closed
3411,4199,Home,885451.34,9.89,Active
3412,384,Personal,3247875.95,13.12,Active
3413,6693,Auto,4235989.74,17.17,Active
3414,8001,Home,2622256.91,11.57,Closed
3415,3868,Home,1652536.62,12.17,Closed
3416,9031,Home,241433.37,16.06,Active
3417,1569,Education,2793781.76,10.2,Active
3418,6739,Personal,2190458.11,9.86,Active
3419,4990,Personal,4956576.24,13.93,Active
3420,2246,Auto,1936256.41,13.94,Active
3421,3689,Personal,4216255.28,13.54,Defaulted
3422,9348,Education,757595.26,13.08,Active
3423,1124,Education,4231801.48,13.87,Active
3424,9910,Home,718228.98,15.75,Active
3425,3935,Auto,1699938.15,7.95,Active
3426,8630,Home,3370300.99,8.08,Defaulted
3427,3986,Education,4191251.12,8.9,Active
3428,3974,Auto,695058.93,9.52,Active
3429,3808,Home,796449.85,11.24,Active
3430,7952,Auto,4999462.64,13.48,Active
3431,3190,Education,3567013.33,8.6,Closed
3432,2528,Education,104355.08,7.71,Active
3433,7586,Personal,2367845.65,8.4,Active
3434,7912,Auto,4313139.18,17.72,Active
3435,492,Home,1010122.54,9.09,Active
3436,9168,Education,3703487.01,10.79,Active
3437,7563,Home,2994660.98,13.2,Defaulted
3438,5582,Home,1466183.25,10.36,Active
3439,3714,Personal,850029.07,16.93,Active
3440,5445,Home,1770924.53,14.37,Active
3441,6143,Education,3787228.42,9.52,Active
3442,9791,Personal,2593968.7,16.74,Active
3443,2462,Home,4940453.77,7.35,Active
3444,2459,Home,1300079.95,17.02,Active
3445,7069,Auto,1482517.35,7.22,Active
3446,4969,Auto,348383.58,8.39,Active
3447,375,Auto,3039999.43,13.98,Defaulted
3448,9034,Home,2489180.87,16.73,Active
3449,8239,Education,3112471.55,11.83,Closed
3450,496,Auto,602113.63,11.81,Active
3451,8072,Education,4638893.59,12.49,Defaulted
3452,9914,Personal,2096775.27,16.94,Active
3453,8187,Personal,1819954.62,9.13,Active
3454,6870,Education,112249.54,16.06,Active
3455,759,Home,4922111.07,7.58,Active
3456,2595,Auto,3161955.33,16.12,Defaulted
3457,9344,Education,4883259.09,14.66,Closed
3458,9753,Personal,2735957.9,16.01,Active
3459,8512,Auto,4008955.89,12.28,Active
3460,1696,Personal,537024.33,17.38,Active
3461,5451,Personal,4603005.5,10.86,Active
3462,9847,Education,1079666.46,10.6,Active
3463,8456,Home,492368.19,13.07,Active
3464,4091,Home,4402211.9,13.98,Closed
3465,8548,Education,3232321.67,11.8,Closed
3466,9746,Auto,2490505.11,12.83,Closed
3467,9072,Personal,2487924.44,9.07,Closed
3468,7002,Home,3512397.3,10.67,Active
3469,2039,Home,1231730.85,7.58,Closed
3470,283,Education,4139055.01,16.98,Active
3471,6871,Home,4006636.87,14.41,Closed
3472,8770,Personal,614438.89,13.16,Active
3473,7733,Home,3916163.39,7.44,Active
3474,9719,Education,1056835.45,14.04,Active
3475,9260,Home,4317633.22,12.83,Active
3476,3816,Personal,1969279.12,7.71,Active
3477,8311,Home,1956673.67,17.06,Active
3478,858,Personal,1827558.26,9.11,Active
3479,5209,Home,2134819.21,17.11,Active
3480,6503,Home,2240772.03,9.17,Closed
3481,1318,Personal,2169626.49,16.4,Closed
3482,5040,Auto,1669986.68,9.48,Active
3483,4400,Personal,3938030.48,11.11,Active
3484,1421,Personal,4800508.93,13.74,Active
3485,5863,Education,4131118.99,11.68,Active
3486,3568,Auto,1608840.59,16.14,Active
3487,4274,Auto,1251947.33,17.24,Active
3488,7703,Home,600104.09,17.36,Defaulted
3489,694,Home,4734222.81,10.32,Active
3490,959,Education,4583546.95,15.79,Active
3491,8751,Auto,4107057.26,12.02,Closed
3492,9707,Home,2551703.39,17.76,Defaulted
3493,250,Auto,3846004.84,12.92,Closed
3494,8680,Personal,2557860.19,15.52,Active
3495,7863,Personal,4435514.53,16.02,Active
3496,6238,Home,3842455.68,12.16,Active
3497,7065,Personal,261231.99,10.95,Active
3498,292,Personal,3032470.93,14.75,Active
3499,3864,Personal,3615313.91,7.42,Active
3500,5221,Auto,3695187.46,13.2,Closed
3501,2102,Education,240018.07,17.68,Defaulted
3502,1499,Education,1493960.69,13.0,Closed
3503,9840,Personal,878231.91,8.11,Closed
3504,7332,Personal,385767.49,17.83,Closed
3505,4439,Auto,2293125.11,7.52,Active
3506,1449,Auto,1083003.38,8.94,Active
3507,549,Home,1606762.91,11.57,Active
3508,8604,Home,4594420.0,15.97,Closed
3509,5845,Home,2128956.71,16.94,Active
3510,3183,Home,2209258.06,13.75,Active
3511,9795,Auto,3144002.54,16.53,Closed
3512,6668,Personal,960490.96,15.89,Active
3513,5405,Auto,4126822.08,11.13,Defaulted
3514,74,Education,1378612.5,14.77,Defaulted
3515,2285,Education,788138.64,8.26,Active
3516,5135,Education,446511.81,15.54,Defaulted
3517,4802,Personal,1693219.39,15.59,Defaulted
3518,4888,Home,3383319.08,9.64,Active
3519,850,Auto,2991071.73,9.47,Closed
3520,1412,Education,3955486.88,9.54,Active
3521,9800,Personal,2762627.95,13.34,Active
3522,7719,Education,3852682.58,7.27,Active
3523,1636,Personal,3502492.81,9.86,Active
3524,6105,Education,1560921.87,8.8,Closed
3525,6673,Education,624383.61,16.71,Active
3526,7971,Auto,1866249.39,11.08,Closed
3527,5965,Personal,2965162.96,17.51,Active
3528,3791,Education,998298.07,13.29,Active
3529,8080,Auto,3333236.2,17.19,Active
3530,919,Education,3464157.8,13.6,Active
3531,3045,Education,4198600.93,10.87,Closed
3532,1725,Personal,350984.66,10.23,Active
3533,6189,Auto,3965723.55,16.18,Active
3534,9157,Personal,3509528.49,17.69,Active
3535,3069,Personal,3277716.92,15.37,Defaulted
3536,4229,Personal,2165409.95,16.93,Defaulted
3537,7474,Auto,1544392.25,17.21,Closed
3538,5741,Auto,808099.17,15.2,Active
3539,9679,Auto,2420048.68,8.24,Active
3540,5361,Home,1931948.42,12.29,Active
3541,8770,Personal,3442277.27,16.28,Active
3542,2276,Auto,3145175.82,15.23,Active
3543,5907,Home,3633884.53,11.76,Closed
3544,4210,Home,593317.91,12.61,Active
3545,4551,Education,2628205.59,9.13,Active
3546,5508,Education,4845016.13,13.56,Closed
3547,1422,Home,2086790.99,10.88,Active
3548,6191,Home,1995957.42,11.33,Active
3549,9978,Home,443701.6,11.9,Active
3550,2506,Personal,4230042.56,16.81,Active
3551,6342,Auto,4902206.85,17.54,Active
3552,6194,Education,102509.33,14.9,Active
3553,5851,Education,1825934.89,11.17,Closed
3554,6336,Home,2631506.15,15.39,Defaulted
3555,4461,Personal,2411826.13,7.53,Active
3556,826,Auto,2700327.67,13.13,Active
3557,4627,Home,1414187.57,14.21,Closed
3558,3527,Education,3729739.07,12.45,Active
3559,6173,Home,2332913.14,8.74,Closed
3560,1042,Auto,3900359.57,14.26,Active
3561,6439,Education,3633633.72,13.15,Active
3562,9732,Auto,4089241.56,15.84,Active
3563,7941,Personal,545499.7,7.42,Active
3564,2097,Education,1673279.24,9.23,Active
3565,4849,Education,3820055.08,13.43,Active
3566,561,Auto,3832782.65,15.7,Active
3567,728,Education,1763250.93,8.28,Active
3568,8349,Personal,301959.53,15.65,Active
3569,1243,Auto,3023710.8,7.66,Closed
3570,6824,Home,434985.79,10.22,Active
3571,6444,Auto,4349898.97,12.39,Closed
3572,7625,Home,3560779.47,12.97,Closed
3573,5811,Education,3269079.25,12.2,Active
3574,3395,Auto,3138337.07,17.08,Active
3575,7609,Personal,638054.75,17.67,Active
3576,2086,Education,3219139.08,17.02,Active
3577,2356,Auto,1707942.43,7.89,Active
3578,7320,Education,796616.05,15.03,Active
3579,7608,Auto,2589548.41,13.04,Closed
3580,2131,Personal,3641166.73,16.13,Active
3581,9152,Home,4501708.47,11.98,Active
3582,8097,Auto,3428677.09,15.95,Active
3583,7679,Auto,1472273.12,13.19,Active
3584,1124,Home,2978107.75,13.38,Active
3585,2156,Personal,3841912.83,12.58,Active
3586,5914,Education,3815578.32,8.98,Defaulted
3587,9773,Auto,1649083.31,16.44,Active
3588,3581,Auto,61833.14,11.25,Active
3589,4636,Home,4781066.44,7.53,Active
3590,6427,Personal,895984.96,15.72,Defaulted
3591,1117,Auto,1215181.26,9.68,Defaulted
3592,9522,Home,895265.84,9.41,Defaulted
3593,5631,Home,4996521.29,14.33,Defaulted
3594,812,Personal,1719188.66,14.89,Active
3595,9444,Education,1604715.76,16.68,Active
3596,1627,Education,2515902.1,17.6,Active
3597,8733,Home,2647299.93,15.32,Active
3598,340,Personal,4082450.84,16.74,Active
3599,1132,Home,3803968.67,16.01,Active
3600,8381,Auto,3371154.69,7.69,Active
3601,9201,Education,3155326.87,16.06,Active
3602,6618,Education,2435992.56,17.13,Closed
3603,6650,Education,3891282.78,16.08,Defaulted
3604,6327,Auto,1195367.42,9.88,Active
3605,1285,Home,2264034.35,7.05,Active
3606,2735,Education,4023600.08,15.71,Active
3607,3302,Auto,203692.03,15.96,Closed
3608,5497,Auto,4469212.49,15.14,Active
3609,2426,Auto,667057.8,15.13,Active
3610,9831,Education,4320605.34,11.02,Active
3611,6798,Personal,1847858.06,16.85,Closed
3612,9608,Education,4457098.86,8.9,Active
3613,9343,Personal,592819.95,16.64,Closed
3614,4196,Auto,3505184.34,9.53,Closed
3615,8122,Personal,1518750.76,9.03,Closed
3616,8840,Home,3731889.68,17.48,Active
3617,1378,Auto,1261639.87,10.78,Closed
3618,7103,Home,4812217.07,12.7,Defaulted
3619,1047,Personal,1350101.08,8.39,Closed
3620,3675,Education,1401137.13,11.53,Active
3621,4946,Home,1517495.99,13.84,Active
3622,7752,Education,4580021.33,8.51,Active
3623,2502,Home,70344.42,7.66,Closed
3624,4563,Education,3192038.63,8.83,Closed
3625,8310,Personal,2382896.5,13.18,Active
3626,9354,Personal,669569.97,12.37,Active
3627,9660,Personal,706563.13,11.63,Active
3628,656,Home,1538328.75,17.2,Active
3629,2361,Personal,4431726.78,14.88,Active
3630,8709,Auto,1221623.88,11.9,Active
3631,6889,Auto,1914391.22,10.47,Defaulted
3632,4386,Education,3524721.29,10.29,Active
3633,3095,Home,3513739.09,11.84,Active
3634,5597,Home,3603250.75,9.49,Active
3635,3670,Education,1438372.9,17.36,Active
3636,3741,Home,4482853.5,11.85,Defaulted
3637,4097,Personal,956845.99,13.17,Active
3638,3521,Auto,4517344.14,9.85,Defaulted
3639,7800,Home,4307112.02,12.98,Active
3640,3071,Home,3822470.98,14.67,Closed
3641,4400,Home,967335.42,16.18,Active
3642,2522,Education,2484200.89,11.74,Active
3643,6014,Auto,2993771.81,8.27,Active
3644,174,Auto,4845233.45,11.94,Closed
3645,9507,Education,3516238.28,14.46,Active
3646,2007,Personal,1463950.65,7.49,Active
3647,8277,Auto,3658531.67,14.04,Active
3648,3490,Personal,4285177.01,11.66,Active
3649,345,Auto,1818505.71,13.29,Active
3650,8042,Education,2015350.2,10.31,Active
3651,693,Education,4023853.6,10.87,Active
3652,4391,Personal,121817.31,7.41,Active
3653,8472,Education,1366183.06,16.67,Active
3654,2505,Auto,2006866.0,14.75,Active
3655,2804,Auto,4254781.37,16.32,Closed
3656,2376,Home,2743550.35,12.06,Active
3657,8201,Education,3625857.85,12.53,Active
3658,8441,Home,219337.85,7.18,Active
3659,3544,Education,1285596.76,15.49,Defaulted
3660,1980,Personal,3342762.33,14.95,Active
3661,3207,Auto,3379404.61,12.94,Closed
3662,4250,Education,1904334.38,12.8,Active
3663,71,Home,1470593.14,14.18,Active
3664,7191,Personal,3570278.19,8.14,Active
3665,1680,Home,4140689.63,8.0,Active
3666,5439,Education,4675845.73,7.11,Active
3667,8859,Home,4035958.9,7.01,Active
3668,4046,Home,4463302.58,11.48,Active
3669,8884,Education,3555137.47,14.31,Defaulted
3670,1250,Home,4852924.89,16.53,Closed
3671,8784,Personal,1924632.19,9.66,Active
3672,3165,Home,2450148.39,15.06,Active
3673,8795,Education,1617162.83,8.08,Active
3674,9951,Personal,965444.7,14.08,Closed
3675,3797,Personal,1968124.96,11.28,Defaulted
3676,8797,Auto,973756.6,12.63,Active
3677,4590,Personal,1124779.06,16.82,Active
3678,7167,Home,3347196.92,10.74,Active
3679,5317,Education,3974518.61,8.18,Defaulted
3680,1899,Education,546900.66,11.99,Closed
3681,341,Personal,3728748.03,13.77,Active
3682,469,Personal,4358374.61,11.42,Defaulted
3683,1797,Home,2061536.35,13.16,Active
3684,7055,Home,4114078.24,8.77,Active
3685,8942,Personal,2561402.19,8.2,Active
3686,747,Auto,2325783.2,16.99,Active
3687,4064,Education,665622.07,11.46,Active
3688,5209,Home,3257779.54,15.7,Active
3689,8,Education,4669311.02,12.52,Active
3690,1502,Personal,3482359.14,13.49,Active
3691,9174,Education,1841641.33,16.16,Active
3692,9905,Auto,3750034.25,14.69,Active
3693,9109,Auto,1697384.86,8.45,Active
3694,1980,Personal,4514798.29,12.85,Active
3695,5333,Home,4782248.11,13.63,Active
3696,330,Auto,1040711.85,9.11,Active
3697,5346,Personal,1907563.43,14.16,Active
3698,933,Auto,2072459.34,16.31,Closed
3699,751,Auto,108201.48,7.17,Active
3700,4915,Auto,2383757.89,8.08,Active
3701,9859,Home,4464912.26,8.36,Closed
3702,1048,Education,4466565.85,8.88,Active
3703,6217,Personal,3715059.79,11.18,Closed
3704,2974,Personal,4047132.5,13.74,Active
3705,1959,Education,1975577.95,14.22,Closed
3706,8478,Education,2632552.89,16.48,Active
3707,1603,Education,4051701.04,15.86,Active
3708,9614,Auto,1428047.52,17.21,Active
3709,9240,Home,2159541.3,9.96,Active
3710,4981,Auto,1503248.88,12.94,Defaulted
3711,3399,Auto,1685956.58,11.73,Active
3712,129,Education,989087.21,11.11,Active
3713,3285,Auto,2001814.31,16.53,Active
3714,9779,Home,3046374.5,14.25,Active
3715,4645,Home,152959.51,9.71,Active
3716,1830,Personal,4543984.48,14.19,Closed
3717,6137,Home,2445000.99,7.16,Closed
3718,9223,Auto,1471404.2,17.93,Active
3719,2301,Education,4158949.82,14.58,Defaulted
3720,4088,Education,3326397.23,16.47,Active
3721,1194,Home,3763234.96,12.94,Active
3722,4425,Home,3209098.33,11.28,Active
3723,9702,Personal,1609296.28,14.45,Closed
3724,1408,Auto,1501053.15,13.98,Active
3725,6065,Education,1618458.3,15.42,Closed
3726,5120,Education,4894921.69,7.73,Active
3727,3945,Home,1096738.99,17.83,Active
3728,3698,Auto,1733052.28,14.88,Closed
3729,6471,Auto,3801393.54,12.53,Closed
