ticket_id,customer_id,issue_type,created_at,resolved_at,satisfaction_score
3768,1905,UPI Failure,2025-08-21 01:06:29.586757,2025-08-21 01:06:29.586757,1
3769,8590,UPI Failure,2025-08-25 11:11:57.760858,2025-09-04 11:11:57.760858,2
3770,7483,Loan Query,2026-02-09 13:37:29.122669,2026-02-21 13:37:29.122669,5
3771,2762,UPI Failure,2026-01-13 12:21:34.740721,2026-01-22 12:21:34.740721,
3772,2974,UPI Failure,2024-09-07 22:55:47.165495,2024-09-07 22:55:47.165495,
3773,443,UPI Failure,2026-03-18 00:27:23.118402,2026-03-29 00:27:23.118402,3
3774,4613,Account Access,2024-09-25 20:58:06.770986,2024-10-08 20:58:06.770986,1
3775,7774,Loan Query,2024-06-22 11:19:40.992642,2024-07-02 11:19:40.992642,1
3776,4727,Loan Query,2026-02-06 06:48:31.640406,2026-02-16 06:48:31.640406,4
3777,8128,Card Issue,2025-06-15 10:50:10.069128,2025-06-26 10:50:10.069128,3
3778,4037,UPI Failure,2025-05-14 17:23:57.522207,2025-05-19 17:23:57.522207,2
3779,5066,Fraud Complaint,2025-11-18 09:28:02.700458,2025-11-26 09:28:02.700458,3
3780,4739,Card Issue,2025-03-15 22:52:41.564192,2025-03-25 22:52:41.564192,5
3781,3487,Account Access,2025-03-05 06:33:59.180720,2025-03-07 06:33:59.180720,5
3782,9076,Loan Query,2026-04-19 07:27:34.848374,2026-04-24 07:27:34.848374,
3783,4662,UPI Failure,2025-10-02 17:45:19.229203,2025-10-08 17:45:19.229203,5
3784,9970,Loan Query,2025-07-19 19:07:17.091763,2025-07-29 19:07:17.091763,
3785,1289,Card Issue,2024-10-25 03:19:09.293274,2024-11-06 03:19:09.293274,1
3786,2657,Loan Query,2025-09-30 17:57:02.761641,2025-10-01 17:57:02.761641,5
3787,3036,Loan Query,2025-09-09 18:19:42.221204,2025-09-12 18:19:42.221204,4
3788,9778,Fraud Complaint,2025-07-01 00:05:03.117690,2025-07-01 00:05:03.117690,
3789,1300,Card Issue,2026-06-13 03:46:35.704225,2026-06-20 03:46:35.704225,
3790,231,UPI Failure,2024-07-30 02:29:05.285905,2024-07-30 02:29:05.285905,1
3791,757,UPI Failure,2024-12-29 19:54:26.627119,2025-01-11 19:54:26.627119,
3792,6978,Account Access,2025-09-14 14:29:30.456239,2025-09-28 14:29:30.456239,5
3793,3875,Card Issue,2025-06-06 15:37:23.548063,2025-06-15 15:37:23.548063,4
3794,8808,Card Issue,2025-08-31 04:58:29.589445,2025-08-31 04:58:29.589445,4
3795,8863,Account Access,2026-01-16 16:07:31.140028,2026-01-18 16:07:31.140028,4
3796,4511,UPI Failure,2026-06-18 01:50:16.838287,2026-06-24 01:50:16.838287,2
3797,1582,Card Issue,2024-12-11 08:54:38.514182,2024-12-23 08:54:38.514182,3
3798,5258,Fraud Complaint,2025-12-23 19:08:28.608333,2026-01-03 19:08:28.608333,
3799,3683,Card Issue,2025-05-09 00:32:31.142749,2025-05-23 00:32:31.142749,2
3800,1614,Loan Query,2025-01-26 12:46:57.479580,2025-02-09 12:46:57.479580,5
3801,4961,Fraud Complaint,2025-05-06 11:04:12.751159,2025-05-17 11:04:12.751159,1
3802,8055,Loan Query,2024-09-18 19:23:18.946726,2024-10-02 19:23:18.946726,1
3803,5587,Card Issue,2025-11-14 16:59:49.092431,2025-11-15 16:59:49.092431,3
3804,8572,Loan Query,2024-12-13 14:18:05.793766,2024-12-24 14:18:05.793766,3
3805,838,UPI Failure,2024-08-15 04:27:31.678250,2024-08-20 04:27:31.678250,4
3806,7866,Fraud Complaint,2025-08-16 05:29:05.152407,2025-08-17 05:29:05.152407,3
3807,5360,UPI Failure,2024-09-18 02:50:30.929060,2024-09-22 02:50:30.929060,1
3808,3335,UPI Failure,2024-08-28 00:31:11.794664,2024-09-10 00:31:11.794664,3
3809,9256,UPI Failure,2025-12-10 19:30:47.483182,2025-12-18 19:30:47.483182,1
3810,6137,Fraud Complaint,2024-09-15 01:52:16.493983,2024-09-15 01:52:16.493983,
3811,6098,Card Issue,2026-06-12 23:26:58.275053,2026-06-17 23:26:58.275053,5
3812,8533,UPI Failure,2025-01-10 15:23:23.674970,2025-01-12 15:23:23.674970,3
3813,1333,Fraud Complaint,2024-10-29 05:26:57.198593,2024-11-09 05:26:57.198593,4
3814,76,Fraud Complaint,2026-02-18 03:26:37.211839,2026-02-19 03:26:37.211839,5
3815,2354,UPI Failure,2025-06-03 05:09:46.023528,2025-06-08 05:09:46.023528,4
3816,7895,Card Issue,2024-06-23 08:31:11.933614,2024-06-29 08:31:11.933614,2
3817,6411,Loan Query,2025-11-10 13:04:41.450959,2025-11-16 13:04:41.450959,1
3818,5817,UPI Failure,2024-11-30 22:31:06.503870,2024-12-11 22:31:06.503870,1
3819,7496,Card Issue,2026-04-04 04:15:23.207624,2026-04-09 04:15:23.207624,4
3820,5598,Fraud Complaint,2024-07-16 17:57:11.971801,2024-07-23 17:57:11.971801,3
3821,8686,Fraud Complaint,2025-08-07 14:23:44.951494,2025-08-13 14:23:44.951494,5
3822,8974,Fraud Complaint,2024-11-01 01:30:03.535915,2024-11-05 01:30:03.535915,
3823,7849,Fraud Complaint,2025-08-25 02:54:29.216670,2025-09-08 02:54:29.216670,2
3824,5117,Account Access,2024-10-13 03:44:37.999632,2024-10-17 03:44:37.999632,5
3825,2698,Account Access,2025-05-21 07:59:43.078324,2025-05-23 07:59:43.078324,5
3826,5915,Account Access,2026-05-28 06:06:22.954038,2026-06-09 06:06:22.954038,
3827,4200,Account Access,2025-07-26 00:40:46.916922,2025-08-09 00:40:46.916922,1
3828,3749,Loan Query,2025-03-08 15:58:57.429234,2025-03-09 15:58:57.429234,1
3829,8136,Account Access,2025-12-13 22:51:07.520096,2025-12-17 22:51:07.520096,1
3830,7085,UPI Failure,2025-01-18 12:59:20.806497,2025-01-30 12:59:20.806497,5
3831,6245,Fraud Complaint,2024-07-11 03:19:05.810959,2024-07-15 03:19:05.810959,3
3832,6959,Fraud Complaint,2026-04-22 07:36:14.240774,2026-05-06 07:36:14.240774,4
3833,328,Account Access,2025-12-25 10:58:49.493252,2026-01-03 10:58:49.493252,
3834,7224,Fraud Complaint,2026-03-22 07:11:39.454214,2026-03-31 07:11:39.454214,1
3835,6974,Card Issue,2026-03-20 06:03:44.227272,2026-03-29 06:03:44.227272,3
3836,5321,Account Access,2024-08-14 16:26:18.953569,2024-08-17 16:26:18.953569,1
3837,1964,Account Access,2026-03-18 22:21:17.663197,2026-03-18 22:21:17.663197,1
3838,5401,Account Access,2024-07-11 11:47:05.509459,2024-07-16 11:47:05.509459,1
3839,9874,Loan Query,2024-11-10 11:50:48.621004,2024-11-10 11:50:48.621004,
3840,4904,Account Access,2025-11-15 07:23:13.510227,2025-11-12 07:23:13.510227,2
3841,3433,Fraud Complaint,2026-03-12 23:25:52.897079,2026-03-15 23:25:52.897079,1
3842,4942,UPI Failure,2025-11-16 05:40:54.728649,2025-11-21 05:40:54.728649,4
3843,3846,Account Access,2025-08-25 20:41:41.262492,2025-08-28 20:41:41.262492,4
3844,323,Account Access,2025-01-06 01:58:37.793943,2025-01-09 01:58:37.793943,1
3845,6697,Fraud Complaint,2026-06-06 00:09:44.286947,2026-06-10 00:09:44.286947,4
3846,2956,Card Issue,2025-06-16 06:29:42.901276,2025-06-27 06:29:42.901276,1
3847,4094,UPI Failure,2025-08-27 12:21:06.561292,2025-09-07 12:21:06.561292,5
3848,3522,Card Issue,2024-11-16 16:26:06.675673,2024-11-26 16:26:06.675673,
3849,6046,UPI Failure,2025-02-04 14:20:20.294241,2025-02-11 14:20:20.294241,1
3850,9238,UPI Failure,2025-12-09 23:21:09.131926,2025-12-22 23:21:09.131926,2
3851,7206,UPI Failure,2024-06-20 08:33:03.051079,2024-06-25 08:33:03.051079,2
3852,4907,Loan Query,2026-01-07 21:32:20.844899,2026-01-17 21:32:20.844899,2
3853,3953,UPI Failure,2026-02-14 10:35:22.321520,2026-02-18 10:35:22.321520,1
3854,6514,Fraud Complaint,2024-10-01 23:30:04.966544,2024-10-14 23:30:04.966544,5
3855,4790,Card Issue,2024-06-26 01:19:00.745198,2024-06-30 01:19:00.745198,3
3856,2093,UPI Failure,2024-09-30 07:14:44.781614,2024-09-27 07:14:44.781614,1
3857,1783,Card Issue,2024-10-04 04:51:12.111929,2024-10-14 04:51:12.111929,5
3858,6736,Account Access,2026-01-09 07:51:31.189745,2026-01-12 07:51:31.189745,3
3859,4705,Loan Query,2026-02-02 03:13:06.205531,2026-02-02 03:13:06.205531,2
3860,6439,Fraud Complaint,2024-08-14 06:00:37.499233,2024-08-25 06:00:37.499233,1
3861,939,Card Issue,2026-05-07 18:17:01.309528,2026-05-08 18:17:01.309528,
3862,7552,Fraud Complaint,2024-11-10 14:01:10.597885,2024-11-14 14:01:10.597885,4
3863,1833,Account Access,2025-01-01 00:35:30.969954,2025-01-14 00:35:30.969954,3
3864,5916,Account Access,2024-08-31 23:01:51.209161,2024-09-09 23:01:51.209161,1
3865,8543,UPI Failure,2025-03-06 11:27:06.283540,2025-03-07 11:27:06.283540,
3866,7262,Account Access,2025-07-02 11:13:46.422406,2025-07-15 11:13:46.422406,5
3867,3355,Loan Query,2026-03-03 14:45:51.235299,2026-03-11 14:45:51.235299,1
3868,4817,Account Access,2025-06-01 02:13:52.572280,2025-06-03 02:13:52.572280,3
3869,3993,Fraud Complaint,2025-02-13 01:24:15.501542,2025-02-21 01:24:15.501542,
3870,551,UPI Failure,2026-05-08 01:28:20.657925,2026-05-17 01:28:20.657925,3
3871,9329,Account Access,2025-09-19 16:00:25.767896,2025-09-23 16:00:25.767896,
3872,9518,Fraud Complaint,2024-09-22 01:04:07.837939,2024-09-24 01:04:07.837939,5
3873,5693,UPI Failure,2026-01-17 15:47:49.586166,2026-01-28 15:47:49.586166,5
3874,5899,Card Issue,2026-01-13 21:48:18.646648,2026-01-19 21:48:18.646648,4
3875,5549,Loan Query,2026-03-03 09:17:35.757879,2026-03-12 09:17:35.757879,4
3876,8001,Fraud Complaint,2026-05-10 02:06:40.576601,2026-05-18 02:06:40.576601,2
3877,5201,Account Access,2024-12-16 11:20:03.152742,2024-12-17 11:20:03.152742,4
3878,100,Account Access,2025-08-24 11:25:14.537097,2025-08-26 11:25:14.537097,3
3879,7391,UPI Failure,2025-01-01 21:05:14.210290,2025-01-08 21:05:14.210290,5
3880,7932,Fraud Complaint,2026-05-30 14:57:36.657008,2026-06-06 14:57:36.657008,5
3881,7013,UPI Failure,2024-10-20 23:36:02.496557,2024-10-31 23:36:02.496557,3
3882,9198,Card Issue,2026-05-26 18:59:22.877859,2026-05-31 18:59:22.877859,1
3883,7103,Card Issue,2026-03-19 21:19:19.387021,2026-03-25 21:19:19.387021,1
3884,5419,Loan Query,2026-04-11 15:08:27.913311,2026-04-16 15:08:27.913311,2
3885,4437,Account Access,2024-12-23 17:09:22.056808,2024-12-25 17:09:22.056808,3
3886,2314,Card Issue,2025-04-27 19:16:10.627816,2025-05-03 19:16:10.627816,3
3887,3285,Fraud Complaint,2025-06-27 05:38:06.622674,2025-07-04 05:38:06.622674,5
3888,1614,UPI Failure,2025-09-26 04:53:44.826445,2025-09-29 04:53:44.826445,2
3889,9251,Fraud Complaint,2025-07-13 18:27:46.608356,2025-07-22 18:27:46.608356,4
3890,6612,Loan Query,2026-01-05 23:22:13.574084,2026-01-12 23:22:13.574084,
3891,3083,UPI Failure,2025-03-04 19:42:10.449165,2025-03-17 19:42:10.449165,
3892,7138,Loan Query,2026-05-05 22:58:04.085914,2026-05-12 22:58:04.085914,2
3893,2254,UPI Failure,2026-03-23 16:29:30.803908,2026-04-06 16:29:30.803908,
3894,1986,Account Access,2025-03-15 11:45:29.974363,2025-03-19 11:45:29.974363,3
3895,7867,Loan Query,2026-03-06 09:20:01.825666,2026-03-19 09:20:01.825666,1
3896,851,Account Access,2025-10-13 10:29:57.003703,2025-10-16 10:29:57.003703,4
3897,381,Loan Query,2026-03-27 10:06:02.256896,2026-03-28 10:06:02.256896,
3898,8230,Fraud Complaint,2025-09-22 18:13:45.804657,2025-09-19 18:13:45.804657,5
3899,3552,Fraud Complaint,2025-11-16 04:35:24.371259,2025-11-17 04:35:24.371259,2
3900,8905,Fraud Complaint,2024-12-23 15:42:33.408641,2024-12-25 15:42:33.408641,1
3901,8542,Account Access,2024-10-28 18:09:59.254513,2024-10-30 18:09:59.254513,2
3902,6059,Card Issue,2026-03-29 10:56:21.653561,2026-04-11 10:56:21.653561,4
3903,6470,Card Issue,2026-01-25 06:51:30.148610,2026-01-28 06:51:30.148610,1
3904,5108,Loan Query,2024-11-21 20:38:45.926015,2024-12-02 20:38:45.926015,2
3905,3771,UPI Failure,2025-08-20 17:53:40.584049,2025-08-20 17:53:40.584049,
3906,3998,Fraud Complaint,2025-09-11 04:44:08.830830,2025-09-11 04:44:08.830830,
3907,7840,Account Access,2026-04-02 09:33:36.834405,2026-04-12 09:33:36.834405,4
3908,9844,Fraud Complaint,2024-08-24 18:13:20.568250,2024-08-29 18:13:20.568250,3
3909,9645,Card Issue,2024-08-24 21:42:09.277855,2024-08-31 21:42:09.277855,
3910,1711,Card Issue,2026-03-25 18:06:48.558334,2026-04-04 18:06:48.558334,
3911,6069,Fraud Complaint,2026-03-14 11:50:14.808212,2026-03-17 11:50:14.808212,3
3912,7241,Account Access,2025-01-15 16:02:15.449392,2025-01-15 16:02:15.449392,3
3913,9838,Account Access,2024-12-13 05:43:27.098980,2024-12-18 05:43:27.098980,4
3914,7634,Loan Query,2024-08-31 04:00:25.907571,2024-09-03 04:00:25.907571,3
3915,7844,Account Access,2025-12-25 13:57:45.004138,2026-01-06 13:57:45.004138,5
3916,9821,Loan Query,2025-04-04 14:50:50.169867,2025-04-10 14:50:50.169867,
3917,9226,Fraud Complaint,2025-08-07 02:05:42.656055,2025-08-18 02:05:42.656055,4
3918,5874,Loan Query,2025-01-18 17:45:41.033947,2025-01-30 17:45:41.033947,4
3919,9382,Fraud Complaint,2024-08-16 22:19:15.417072,2024-08-16 22:19:15.417072,1
3920,2768,UPI Failure,2026-06-09 12:52:54.024064,2026-06-14 12:52:54.024064,5
3921,8423,UPI Failure,2025-01-15 21:16:28.958726,2025-01-23 21:16:28.958726,
3922,2901,Account Access,2024-08-10 09:39:32.174585,2024-08-14 09:39:32.174585,
3923,8332,Card Issue,2025-05-22 08:04:22.444785,2025-05-25 08:04:22.444785,1
3924,795,Card Issue,2026-03-12 11:32:14.106754,2026-03-20 11:32:14.106754,4
3925,9258,UPI Failure,2024-09-30 13:58:19.197389,2024-10-12 13:58:19.197389,5
3926,4381,Card Issue,2025-06-14 21:58:25.196712,2025-06-17 21:58:25.196712,2
3927,6456,UPI Failure,2025-01-01 19:34:17.504409,2025-01-15 19:34:17.504409,5
3928,4883,Loan Query,2026-03-06 01:31:41.185830,2026-03-20 01:31:41.185830,1
3929,5042,UPI Failure,2025-01-08 11:33:32.299482,2025-01-20 11:33:32.299482,5
3930,2274,Loan Query,2025-08-20 14:39:35.842543,2025-09-03 14:39:35.842543,1
3931,9368,Account Access,2024-10-21 23:08:43.380204,2024-10-26 23:08:43.380204,1
3932,6433,UPI Failure,2025-07-03 09:22:24.688147,2025-07-05 09:22:24.688147,3
3933,6432,UPI Failure,2024-06-20 19:30:20.953261,2024-07-04 19:30:20.953261,3
3934,8844,UPI Failure,2025-03-13 20:20:16.077682,2025-03-20 20:20:16.077682,4
3935,7224,Loan Query,2026-03-30 16:52:48.762938,2026-04-01 16:52:48.762938,2
3936,1382,UPI Failure,2025-03-04 21:40:43.483653,2025-03-08 21:40:43.483653,3
3937,4987,Card Issue,2025-10-20 21:02:23.904662,2025-10-31 21:02:23.904662,
3938,8889,UPI Failure,2025-09-13 17:35:27.790993,2025-09-10 17:35:27.790993,5
3939,973,Card Issue,2025-02-28 09:02:29.593049,2025-02-28 09:02:29.593049,1
3940,4822,Loan Query,2026-03-22 11:03:12.463654,2026-04-05 11:03:12.463654,3
3941,3030,Card Issue,2024-07-16 11:56:31.880515,2024-07-24 11:56:31.880515,4
3942,5415,Card Issue,2024-08-17 19:33:08.070253,2024-08-21 19:33:08.070253,3
3943,6082,Account Access,2026-04-22 01:54:18.709096,2026-05-05 01:54:18.709096,5
3944,2007,Loan Query,2025-09-21 04:20:45.611175,2025-09-27 04:20:45.611175,5
3945,8721,UPI Failure,2025-03-02 09:19:37.496787,2025-03-15 09:19:37.496787,
3946,2452,UPI Failure,2024-06-20 01:50:28.200659,2024-06-23 01:50:28.200659,1
3947,4708,UPI Failure,2025-05-08 00:21:43.445507,2025-05-14 00:21:43.445507,4
3948,620,UPI Failure,2024-08-15 06:28:59.914074,2024-08-25 06:28:59.914074,4
3949,3679,UPI Failure,2026-04-13 13:59:18.311097,2026-04-22 13:59:18.311097,
3950,4431,Account Access,2025-02-11 01:19:44.898897,2025-02-18 01:19:44.898897,1
3951,4376,Account Access,2024-10-26 04:11:54.767900,2024-11-09 04:11:54.767900,4
3952,6516,Card Issue,2025-03-04 17:24:02.844488,2025-03-09 17:24:02.844488,5
3953,2649,Card Issue,2026-01-27 06:11:31.873421,2026-02-09 06:11:31.873421,3
3954,9245,UPI Failure,2024-07-11 03:44:58.126035,2024-07-19 03:44:58.126035,4
3955,5813,Loan Query,2024-08-05 04:09:33.446955,2024-08-10 04:09:33.446955,2
3956,5397,UPI Failure,2024-11-05 14:11:03.282764,2024-11-16 14:11:03.282764,1
3957,2652,Card Issue,2025-08-17 21:54:06.015793,2025-08-23 21:54:06.015793,4
3958,1528,UPI Failure,2025-08-07 02:37:55.635835,2025-08-04 02:37:55.635835,5
3959,3791,Loan Query,2026-04-15 04:56:55.760073,2026-04-19 04:56:55.760073,5
3960,8503,UPI Failure,2025-02-15 01:08:31.980157,2025-03-01 01:08:31.980157,1
3961,2891,Card Issue,2024-08-04 16:56:15.191420,2024-08-13 16:56:15.191420,4
3962,7547,Fraud Complaint,2025-02-05 21:47:03.362048,2025-02-12 21:47:03.362048,5
3963,3340,Fraud Complaint,2026-05-14 21:57:26.578596,2026-05-20 21:57:26.578596,
3964,5054,UPI Failure,2024-11-21 00:59:50.287991,2024-12-04 00:59:50.287991,
3965,1442,UPI Failure,2026-01-10 06:50:20.130972,2026-01-13 06:50:20.130972,1
3966,6728,Card Issue,2025-04-16 09:21:53.823037,2025-04-27 09:21:53.823037,5
3967,4494,Account Access,2025-05-29 02:01:52.511916,2025-06-10 02:01:52.511916,1
3968,258,Loan Query,2025-05-10 09:54:00.604311,2025-05-16 09:54:00.604311,2
3969,9342,Card Issue,2025-10-13 23:23:24.541973,2025-10-18 23:23:24.541973,1
3970,2793,UPI Failure,2024-11-14 00:44:37.712735,2024-11-28 00:44:37.712735,4
3971,1536,Loan Query,2024-12-25 07:36:11.401181,2025-01-03 07:36:11.401181,2
3972,2831,Account Access,2024-12-07 09:59:03.697912,2024-12-13 09:59:03.697912,
3973,3226,Account Access,2026-01-25 21:01:00.750851,2026-02-03 21:01:00.750851,5
3974,7308,Fraud Complaint,2025-12-25 08:01:32.536388,2025-12-30 08:01:32.536388,2
3975,5660,UPI Failure,2024-10-10 10:44:14.997842,2024-10-12 10:44:14.997842,5
3976,4462,UPI Failure,2025-04-24 09:38:36.873271,2025-05-05 09:38:36.873271,3
3977,8456,Loan Query,2025-05-30 01:10:13.491502,2025-06-13 01:10:13.491502,1
3978,3694,Card Issue,2025-09-28 12:16:27.261036,2025-10-11 12:16:27.261036,3
3979,3358,Account Access,2025-02-07 09:42:38.137406,2025-02-10 09:42:38.137406,
3980,1097,Card Issue,2024-10-05 15:01:11.474074,2024-10-19 15:01:11.474074,3
3981,8628,Loan Query,2024-11-26 08:47:04.535134,2024-12-10 08:47:04.535134,2
3982,131,UPI Failure,2025-10-16 01:10:53.311916,2025-10-29 01:10:53.311916,
3983,8939,Card Issue,2024-07-24 05:08:45.505760,2024-08-01 05:08:45.505760,3
3984,4495,Fraud Complaint,2025-05-02 17:44:14.228920,2025-05-13 17:44:14.228920,1
3985,1692,Fraud Complaint,2025-12-16 06:25:16.582291,2025-12-21 06:25:16.582291,2
3986,3143,Card Issue,2024-08-23 17:29:59.631029,2024-09-06 17:29:59.631029,
3987,6619,Loan Query,2024-12-01 15:07:25.360509,2024-12-11 15:07:25.360509,1
3988,3588,Fraud Complaint,2025-03-06 13:21:30.437861,2025-03-14 13:21:30.437861,3
3989,500,Loan Query,2024-07-23 10:13:22.902143,2024-08-02 10:13:22.902143,5
3990,9986,Fraud Complaint,2026-04-28 08:38:13.986562,2026-05-04 08:38:13.986562,2
3991,4938,UPI Failure,2026-03-08 06:46:25.405880,2026-03-10 06:46:25.405880,2
3992,5907,Loan Query,2025-11-20 10:28:14.066011,2025-11-24 10:28:14.066011,5
3993,4710,Account Access,2025-02-04 14:33:05.921846,2025-02-12 14:33:05.921846,2
3994,5154,Card Issue,2026-04-17 21:01:15.245721,2026-04-18 21:01:15.245721,5
3995,5147,Account Access,2024-06-20 11:38:23.623424,2024-06-29 11:38:23.623424,3
3996,4393,Fraud Complaint,2026-06-10 14:52:58.266879,2026-06-17 14:52:58.266879,5
3997,1892,Fraud Complaint,2025-05-18 22:08:22.875760,2025-05-25 22:08:22.875760,1
3998,2356,Card Issue,2025-09-24 00:09:02.423689,2025-09-30 00:09:02.423689,1
3999,2191,Fraud Complaint,2026-03-18 00:12:36.259516,2026-03-22 00:12:36.259516,3
4000,340,Fraud Complaint,2025-06-08 13:00:34.220571,2025-06-15 13:00:34.220571,1
4001,3678,Card Issue,2025-11-19 14:50:36.789539,2025-11-24 14:50:36.789539,5
4002,9072,Fraud Complaint,2026-02-25 08:35:58.063660,2026-02-25 08:35:58.063660,3
4003,9260,UPI Failure,2026-04-09 23:37:55.822313,2026-04-10 23:37:55.822313,4
4004,5365,Loan Query,2026-02-06 08:10:19.596913,2026-02-06 08:10:19.596913,3
4005,3823,Fraud Complaint,2026-03-14 01:09:02.778130,2026-03-21 01:09:02.778130,
4006,2154,Account Access,2026-04-01 10:42:11.429795,2026-04-14 10:42:11.429795,
4007,1277,Loan Query,2024-07-09 08:56:21.069530,2024-07-23 08:56:21.069530,
4008,3854,Account Access,2024-09-20 12:02:38.081860,2024-10-01 12:02:38.081860,2
4009,2307,Fraud Complaint,2025-11-11 19:09:34.140283,2025-11-12 19:09:34.140283,4
4010,9125,Loan Query,2024-11-30 18:24:58.599845,2024-12-05 18:24:58.599845,5
4011,2019,Fraud Complaint,2025-06-14 06:46:23.192939,2025-06-14 06:46:23.192939,5
4012,8496,UPI Failure,2025-10-13 13:35:10.342308,2025-10-27 13:35:10.342308,4
4013,6249,Fraud Complaint,2026-01-07 04:49:39.986597,2026-01-11 04:49:39.986597,4
4014,4131,UPI Failure,2026-05-10 02:32:39.083423,2026-05-24 02:32:39.083423,3
4015,2588,UPI Failure,2025-07-28 21:38:49.450634,2025-08-01 21:38:49.450634,3
4016,2291,Loan Query,2024-10-06 04:35:20.305520,2024-10-09 04:35:20.305520,5
4017,4061,Account Access,2025-01-09 08:26:51.648931,2025-01-15 08:26:51.648931,3
4018,8009,Account Access,2024-12-14 10:54:13.732892,2024-12-20 10:54:13.732892,
4019,6666,Account Access,2025-07-28 02:24:19.673017,2025-08-10 02:24:19.673017,5
4020,1268,Card Issue,2024-12-22 21:00:58.282227,2025-01-04 21:00:58.282227,4
4021,1636,Fraud Complaint,2025-02-25 12:22:10.140965,2025-03-04 12:22:10.140965,4
4022,4757,UPI Failure,2025-01-06 12:13:39.001975,2025-01-15 12:13:39.001975,3
4023,7914,Fraud Complaint,2025-01-03 11:13:20.687210,2025-01-15 11:13:20.687210,2
4024,26,Loan Query,2025-01-10 17:54:37.387817,2025-01-11 17:54:37.387817,1
4025,9124,Account Access,2025-07-31 04:19:53.449911,2025-08-02 04:19:53.449911,3
4026,1824,Card Issue,2025-07-08 19:53:57.912569,2025-07-22 19:53:57.912569,1
4027,4205,Account Access,2025-01-13 23:56:52.267675,2025-01-14 23:56:52.267675,3
4028,4325,Fraud Complaint,2026-02-08 01:18:18.210290,2026-02-14 01:18:18.210290,3
4029,3221,UPI Failure,2025-12-30 22:50:18.717982,2025-12-30 22:50:18.717982,4
4030,2249,Account Access,2026-05-16 11:39:10.126894,2026-05-27 11:39:10.126894,2
4031,4068,Fraud Complaint,2026-06-14 06:52:19.749370,2026-06-23 06:52:19.749370,2
4032,5819,Fraud Complaint,2026-02-08 03:37:49.752263,2026-02-22 03:37:49.752263,4
4033,9612,Loan Query,2024-09-07 23:29:28.401088,2024-09-20 23:29:28.401088,1
4034,4033,Fraud Complaint,2024-09-01 12:11:11.534514,2024-09-13 12:11:11.534514,4
4035,4238,Fraud Complaint,2025-12-22 07:18:45.632185,2025-12-22 07:18:45.632185,
4036,593,Loan Query,2025-11-14 11:51:48.838268,2025-11-16 11:51:48.838268,5
4037,3079,UPI Failure,2025-02-10 15:23:16.351669,2025-02-21 15:23:16.351669,3
4038,6539,Card Issue,2025-10-20 19:16:30.959507,2025-10-30 19:16:30.959507,5
